Author,Text,URL,Company,Category,Label
,"Eric Schneiderman used his position as Attorney General to cover-up the crimes of NXIVM – a cult recently exposed as selling child sex slaves to the Clintons.

As President Trump continues to crack down on the sex trafficking of minors, the media and Democrats continue to cover-up and defend the crimes of creepy sex cults and pedophile rings.

President Trump continues to crack down on sex trafficking. Eric Schneiderman, now accused of assaulting multiple women, stopped New York’s investigation of Nxivm sex cult about a month ago… But the media and Democrats want to defend sex trafficking & creepy sex cults… — Jack Murphy (@RealJack) May 8, 2018

Frankreport.com reports: In the case of Albany cult leader Keith Raniere, despite multiple complaints by numerous women over the course of years – women who claimed they were abused by Raniere and his sex slaver cult of NXIVM – Schneiderman seems to have, once again, ignored or covered up crimes of the notorious brander and starver of women. One can see why: He liked to beat and starve women himself. Maybe he saw Raniere as a potential partner-in-crime.

Yet Schneiderman was at the forefront of the #metoo movement. Isn’t it always the most sanctimonious of assholes who are the greatest closet offenders?

There are more incidents to relate. How we went after political enemies like Rob Ortt and George Maziarz.

Schneiderman indicted Ortt – but the case was dismissed post indictment.

He also indicted Maziarz, who had participated in a political coup against him when Schneiderman was a state senator in 2009. At that time, he threatened to destroy Maziarz but was not able to do it politically. So, when he became attorney general, he used the color of law to indict Maziarz on a raft of bogus felony charges. Maziarz wound up with a misdemeanor election violation and $1,000 fine. But his life and career were nearly destroyed.

Then there is Steve Pigeon who helped engineer the State Senate coup in 2009 when Schneiderman got overthrown as Deputy Speaker of the Senate. Although Schneiderman immediately vowed vengeance, there was nothing he could do until be became Attorney General. Then, using the color of law, he went after Pigeon and indicted him on bogus charges that can never be proven.

But that did not stop him from raiding Pigeon’s house and destroying his reputation and business.

At the time of the senate coup, Schneiderman was seen by three witnesses – all of whom told Artvoice that he – then a state senator – was screaming and threatening Pigeon at the Marriott Hotel in Albany.

He probably would have slapped Pigeon except Pigeon, being a man, might have hit him back.",https://web.archive.org/web/20180622220146/https://yournewswire.com/eric-schneiderman-nxivm-child-sex-slaves-clintons/,yournewswire,Politics,FALSE
"['Paul Stewart', 'Jackie Costa']","First Lady Melania Trump has warned former president Barack Obama that if ISIS terrorists “lay a finger” on Barron Trump, she will “scratch his eyes out.”

Melania Trump’s warning comes days after ISIS terrorists used social media to call for the assassination of Barron Trump.

The terror group is sharing personal details about the 11-year-old boy on social media channels, including the private address of his school, and Melania Trump is pulling no punches, laying the blame for the rise of ISIS firmly at the feet of Barack Obama.

The Middle East Media Research Institute (MEMRI) translated the mass calls for the murder of President Trump’s youngest son on the popular “Telegram” app.

“Using the hashtag ‘handle the son of the mule of America,’ the supporter, who uses the name ‘Dak Al-Munafiqeen,’ Arabic for ‘striking the hypocrites,’ wrote: ‘Barron Trump goes to this school in Washington,'” according to MEMRI. “The post was followed by a photo of Barron Trump. To widely disseminate the call for assassination, several pro-ISIS Telegram channels have shared and forwarded the post.”

The rise of ISIS, funded and supported by Barack Obama, is viewed as another Obama-era failed project in in D.C., and Melania Trump has warned Obama that “if his chickens come home to roost in my house, if anything happens to my son, I will scratch his eyes out.“

“Supporting terrorists anywhere in the world can have serious and long term consequences,” Melania Trump said, “and if any of these psychopaths so much as lay a finger on Barron there will be hell to pay.”

Explaining that death threats from Islamic State terrorists have “already had an impact” on her son, the First Lady said “This is all on the head of Barack Obama.“

“I have always found it hard being polite to that man, considering all of the things he has done, but it will be even harder now.“

The influence Barack Obama had over the world was profound and deeply disturbing. Once you start looking at trouble around the United States and the world, you realize that Obama’s hand is in everything.

But as Melania Trump says, while Obama may be traveling the world as though he is still president, attempting to operate a shadow government to undermine President Trump’s presidency, Obama’s influence is steadily waning, and the terrorists he helped rise in the Middle East are in retreat.

We are on the verge of taking our country back.",https://web.archive.org/web/20171231194914/http://yournewswire.com/melania-trump-isis-barron-obama-eyes/,yournewswire,Politics,FALSE
,"Former president and breaker of laws, Barack Obama, will either surrender himself or be picked up by the FBI sometime today to be booked and charged with unlawful use of authority, wire fraud and conspiracy to interfere with free elections after it was confirmed that he ordered the tapping of the phones at Trump Tower during the presidential election.

The order, which isn’t something even a president can do without the signature of a federal judge, was to listen in on Trump and his children to try to find a connection to Russia. Nothing came of it since President Trump nor any of his campaign staff have ever been to, spoken with or had anything to do with Russia or its agents.

Trump first disclosed the bombshell in an early morning tweetstorm, knowing already that the FBI was preparing charges and asking a judge to sign a warrant for Obama’s arrest. Todd McMartin, a spokesman for the FBI, told Fox News: Trump first disclosed the bombshell in an early morning tweetstorm, knowing already that the FBI was preparing charges and asking a judge to sign a warrant for Obama’s arrest. Todd McMartin, a spokesman for the FBI, told Fox News:

“The proof is undeniable. Obama basically confessed in a private call to one of Hillary Clinton’s aides that he had the Trump Tower tapped and we can’t find any federal order legally authorized by a judge to do so.” “The proof is undeniable. Obama basically confessed in a private call to one of Hillary Clinton’s aides that he had the Trump Tower tapped and we can’t find any federal order legally authorized by a judge to do so.”

The call, between Obama and Huma Abedin, was intercepted by the FBI after President Trump ordered Obama’s phones tapped to catch him in a lie over the Russia scandal. That tap was authorized by executive order for national security reasons. If convicted, Obama could face up to 40 years in prison, and no President will",https://zimbabwe-today.com/breaking-fbi-issues-warrant-obamas-arrest-confirming-illegal-trump-tower-wiretap/,zimbabwe-today,Politics,FALSE
['Bob Flanagan'],"Beijing | Top officials of the Chinese Space Program have come out this week and expressed their skepticism that the American Moon landings ever happened, reports the Beijing Daily Express.

More than 2,000 high-ranking officials of the Chinese Communist Party have signed a petition this week asking explanations from the American government concerning the American Moon landings after doubts arose that the Apollo Moon landings ever happened.

These allegations have come up after recent analysis of pictures taken from the Chinese Chang’e-4 probe allegedly found no traces of the American Moon landings existing on the Moon.

Several high-ranking members of the Chinese Communist Party even stated publicly that these latest findings proved without a doubt that the Moon landings were an “elaborately orchestrated hoax to fool the world about America’s space program capabilities”.

Russia’s top astrophysicist, Yury Ignatyevich Mukhin, has also made a public statement this week claiming that the Russian government “had always been aware of the situation since the early 1970’s”

These recent allegations have given credence to conspiracy theorists who have been claiming for decades that America has never gone to the Moon.

Conspiracy theorists believe that president Richard Nixon pushed the agenda of a fake Apollo program to fool USSR into the Space Race and eventually, the nuclear arms race, with the purpose of ruining the USSR.

The Apollo program was the third United States human spaceflight program carried out by the National Aeronautics and Space Administration (NASA), which accomplished landing the first humans on the Moon from 1969 to 1972.

No other country has since landed a human on the Moon, although several countries, such as Russia and China, are expected to plan missions beyond 2030.",https://worldnewsdailyreport.com/chinese-lunar-rover-finds-no-evidence-of-american-moon-landings/,worldnewsdailyreport,Politics,FALSE
,"The New York Times had no idea in 1984 that a piece taking a deep dive into the life of an upcoming billionaire would eventually resurface as confirmation of just how PERFECT a fit President Trump is for this time in America. We pulled out the highlights for you below but the entire article is incredible. Who could have predicted in 1984? Well, it seems that The New York Times described brilliant businessman Donald J. Trump as a great future President of the United States…

THE EXPANDING EMPIRE OF DONALD TRUMP:

‘DONALD! HEY, DONALD! DONALD!’ The men were yelling, eager to call him by name. A storm front of cigar smoke was gathering above the hotel ballroom, packed elbow-to-elbow for a breakfast-hour sports forum with a crowd that included some of New York’s most wealthy, powerful and famous men.

He has no public-relations agent. His competitors wonder how this can be, but watching him at the sports forum provided an explanation.

While executives of the other teams told the audience about problems of negotiation and arbitration, about dirty restrooms inside their arenas and street crime outside and about ‘attempting to move the Mets in the right direction,’

“He said further that he would ‘continue to create chaos’ for the N.F.L. and, by the way, that he planned to build a domed stadium in New York.”

Donald Trump was electrifying the room the rat-a-tat-tat revelations, dropping names of star N.F.L. players and coaches he would sign in a matter of hours.

IT IS NOT YET 9 AM SPENDING A DAY WITH Donald Trump is like driving a Ferrari without the windshield. It’s exhilarating; he gets a few bugs in his teeth.

Although he is still interested in such ideas as putting up the world’s tallest building on the East River, his mind wanders from the business of New York real estate.

He has told people in the communications industry that he is ‘very interested in communications,’ which is like a 2,000-pound gorilla mentioning that he is very interested in becoming carnivorous.

The Trump touch. It has set some people in New York to outright Trump worship; they call him ‘a real-estate genius’ who has helped lead the city out of the darkness of the mid-1970’s into a new era of glamour and excitement. Mr. Trump does not take exception to that.

Many urban-affairs experts view the developers as saviors of our postindustrial cities. ‘With manufacturing leaving,’ says George Sternlieb, director of the Center for Urban Policy Research at Rutgers University, ‘and with Federal and state aid diminishing, our cities desperately need the rich. Cities are tending to fall into two categories: cities of consumption and cities with no economic base.’

The rich of the world can live anywhere they want, explain the experts; Mr. Trump leads them to New York. Sales taxes, user taxes, jobs and resulting payroll taxes are generated.

That Mr. Trump was able to obtain the location, when every real-estate developer in the world would have done just about anything to get it, is testimony to Donald Trump’s persistence and to his skills as a negotiator. That he was able to put up a building of this dimension on this site demonstrates his finesse with the zoning code.

‘He has the uncanny ability to smell blood in the water,’ a competitor says. He obtained the air rights over Tiffany, which allowed him to build a much higher building, and went to Equitable, which sold him the land for a 50 percent interest in the project.

The day before he has sent $3,000 to an unfortunate family he has red about in the newspaper, something he does frequently, according to Mrs. Foerderer.

For a billion-dollar corporation, there aren’t too many people around.

Donald Trump makes or approves practically all decisions. He does not seem to write anything down, keeping volumes of company files as mental notes.

Says Louise M. Sunshine, executive vice president: ‘If it is not the impossible, Donald is simply not interested. There has to be creativity. Money ceased to be the object a long time ago.’ Mr. Trump agrees with this assessment.

‘He is an almost unbelievable negotiator,’ says Irving Fischer of HRH Construction. ‘I don’t worship at the shrine of Donald Trump,’ he says, ‘but our company has given up trying to negotiate costs with him. We just say: ‘Tell us what you want, you’re going to get it anyway.’

‘Trump can sense when people might want to get out of a project,’ says a developer… He trusts his instincts and has the guts to act on them.’

Roy M. Cohn, Mr. Trump’s friend and attorney, adds: ‘He has an uncanny sense of knowing that something is a good deal when it looks dismal to everyone else.’

Such was his first deal in Manhattan, his purchase of the Commodore Hotel on East 42nd Street in the mid-1970’s, when even the Chrysler Building across the street was in foreclosure. Fred Trump described his son’s efforts to buy the hotel as ‘fighting for a seat on the Titanic.’ But, Donald Trump says, ‘I saw all those people coming out of Grand Central Terminal, and I said to myself, ‘How bad can this be?” He completely renovated the hotel, reopening it as the chrome-and-glass Grand Hyatt Hotel.

He had moved in quietly, sending 14 different people to purchase 15 parcels of land and keeping his name out of it. ‘If the seller was Italian,’ says Mr. Trump, ‘we sent an Italian’ – something he probably did not learn at the University of Pennsylvania’s Wharton School of Finance, where he received a B.A. in economics in 1968. He bought and sold a few pieces of real estate in Philadelphia when he was bored with classes.

‘It’s in his genes,’ says Fred Trump, explaining his son’s success in real estate and recalling his three sons growing up on construction sites and in rental offices.

‘Donald Trump is the Michael Jackson of real estate,’ says Mr. Fischer. ‘We’ve been dealing with him since he was 16. He was an old trouper at age 25.’

His success also derives from his marketing skills. ‘I want to bring a little showmanship to real estate,’ Mr. Trumps says. He is often compared to the late William Zeckendorf, the renowned New York builder, who was said to owe much of his success to his personal flair. Other New York developers – including the Lefraks, the Rudins, the Tishmans, the Fishers, the Roses – go quietly about building more buildings than does Donal Trump, making their millions and keeping their names out of things.

Some developers find Mr. Trump’s high-profile approach disagreeable, but most concede that it has worked for him.

Preston Robert Tisch, a developer and chief operating officer of the Loews Corporation, who lost out to Mr. Trump in the battle over whose site would be chosen for the city’s convention center, concludes: ‘He captured the imagination of people to a greater degree than I could.’

The condominiums in Trump Tower are selling rapidly at what many believe are exorbitant prices, while less costly units in Museum Tower, for example, another ‘super luxury’ building a few blocks away, are not. According to a marketing study of four such buildings made by the rudential Insurance Company of America, Donald Trump seems to be the only person in New York who knows how to market superluxury apartments. How do you sell a one-bedroom apartment costin as much as a line item in the Department of Defense budget? ‘You sell them a fantasy,’ Mr. Trump explains. ‘He deserves full credit for his success,’ says another builder. ‘He spent $1 million on the waterfall in Trump Tower. No one else would have done that. If the building fails everyone will say: ‘Well sure, what jackass spends a million bucks on a waterfall?”

‘What sets Trump apart,’ says Ben V. Lambert, a real-estate investment banker, ‘is his ability to pierce through the canvas and get things done.He gets projects literally off the ground while others are having meetings and doing feasibility studies. But his real skill is putting together complex pieces of the puzzles: fiancing, zoning, parcels of land and such. This ethereal part of building is perhaps more important than the brick and mortar.’

‘You don’t use the term ‘settlement’ with Donald.’

Mr. Trump does not place patience on his list of virtues. Workmen confirm a story that he paid $75,000 to truck several 40-foot trees from Florida to Trump Tower, where a tunnel was built into the building so the trees would not be damaged by frost. The 3,000-pound trees were then installed in the lower plaza of the atrium. Mr. Trump did not like the look. He ordered the trees removed, and, when workmen balked for 24 hours, Mr. Trump had the trees cut down with a chainsaw.

He speaks slowly and softly and in the same casual manner to eminent architects an business moguls as to the coffee and sandwich vendor outside his casino-hotel. He is said, by acquaintances, to be generally even tempered and rarely seems ruffled. He is not given to unkind remarks and is nearly always in a positive frame of mind. I never think of the negative, he says. All obstacles can be overcome.

He talks boastfully about his projects, but is uncomfortable talking about himself. He does not smoke and does not drink alcohol. He plays golf and tennis regularly. His wife describes him as an all-American boy who likes country music best and prefers a steak and baked potato to anything called cuisine.

His father pulled Donald Trump out of a prep school because he didn’t want his son growing up with spoiled kids with $40 ball gloves, sending him instead to military school. His father bragged at the sports forum that he had taken the subway and saved $15 car fare.

Mr. Trump seems to have maintained a detached view of his flood of fortune and publicity. He frequently mentions that all of the attention and success may well be fleeting.

His friends say that he is not yet fully cognizant of his station. He loves to got to ’21’ for lunch and be impressed with all the wealthy, powerful, famous people, says an acquaintance. He doesn’t quite realize that he’s one of them.

After dusk, he rides through the city on his way to the last appointment of the day, enjoying the lights that make the whole city sparkle like the inside of Trump Tower. He talked about his plans for the future, as much as anyone who operates on spontaneous combustion can.

Asked to explain, he adds: What does it all mean when some wacko over in Syria can end the world with nuclear weapons?

He says that his concern for nuclear holocaust is not one that popped into his mind during any recent made-of-television movie. He says that it has been troubling him since his uncle, a nuclear physicist, began talking to him about it 15 years ago.

His greatest dream is to personally do something about the problem and, characteristically, Donald Trump thinks he has an answer to nuclear armament: Let him negotiate arms agreements – he who can talk people into selling $100 million properties to him for $13 million. Negotiations is an art, he says and I have a gift for it.

The idea that he would ever be allowed to got into a room alone and negotiate for the United States, let alone be successful in disarming the world, seems the naive musing of an optimistic, deluded young man who has never lost at anything he has tried. But he believes that through years of making his views known and through supporting candidaes who share his views, it could someday happen.

He is constantly asked about his interest in running for elective office. Absolutely not, he answers. All of the false smiles and the red tape. It is too difficult to really do anything.

He dislikes meetings and paperwork and is in the enviable position of being able to avoid both.

AREN’T WE LUCKY THAT THIS BRILLIANT MAN IS OUR PRESIDENT!

source:https://100percentfedup.com",https://web.archive.org/web/20180728233356/http://www.blingnews.com/this-is-amazing-in-1984-the-new-york-times-said-trump-would-be-our-best-presidentthey-forgot/,blingnews,Politics,FALSE
['George Lucello'],"After eight years of flying to Chicago for White Castle burgers, bringing Michelle Obama to LA for the afternoon for a hair appointment and taking the Obama girls to a park they like in San Fransisco to walk the dog on the government dime, the crew of the famed Air Force One has said enough is enough.

Obama was set to leave Hawaii tomorrow, just for the day, to meet with a pal 6000 miles away for a round of golf. The Captain of the President’s plane told him that unless it was official business from the office of the President, he wasn’t obligated to fly him anywhere.

Obama will fly out on the Air Force Osprey they use to transport the family dog, BO, who was forbidden from traveling on the President’s big plane after he peed on the leg of the French foreign minister during one of Michelle Obama’s lavish vacations. The Osprey, which costs less to fly than a 747, is still going to cost the American taxpayer $2 million for the day.

It’s a fairly well-known fact that after about 150 words and a picture that may or may not be related, most conservative readers will stop reading and go comment that the Muslim should be executed for playing golf. Therefore, less than 20% of those who clicked this article will have made it this far.",https://web.archive.org/web/20161229060221/http://buzzfeedusa.com/crew-air-force-one-refuses-fly-obama-6000-miles-just-play-golf/,buzzfeedusa,Politics,FALSE
,"Alabama Senate candidate Roy Moore is denying that he romantically pursued teenagers as young as 14 while he was in his 30s after a bombshell report.

The women accusing Moore told the Washington Post that when they were between the ages of 14 and 18, he romantically pursued them.

One woman, Leigh Corfman, told the Post that when she was 14 years old in 1979, a 32-year-old Moore “took off her shirt and pants and removed his clothes.”

Corfman told the Post that Moore “touched her over her bra and underpants, she says, and guided her hand to touch him over his underwear.”

The outspoken social conservative said in a statement the four women quoted by the Washington Post are lying.

“This garbage is the very definition of fake news and intentional defamation,” Moore said.

Former White House adviser Stephen Bannon helped Moore trounce establishment favorite Luther Strange in a September Republican primary, over President Trump’s warning that Moore was less electable.

Moore currently is in a close race against Democrat Doug Jones ahead of a Dec. 12 election. – Washington Examiner

Stephanie McCrummen, the reporters who co-wrote the Washington Post hit piece on Judge Roy Moore, apparently has a history of “faking” things like fake checks for instance…

According to the anti-Trump publication, Red State, McCrummen, who works for the Washington Post, (who many consider to be “fake news, after using mulitple “unnamed sources” in an attempt to tie President Trump to the Russians), has a criminal record that involves writing a FAKE check.

Ms. McCrummen has a rather interesting criminal history herself, as public criminal records in multiple states stretching across 4 time zones have shown.

Ms. McCrummen’s criminal history began with North Carolina Case # 1992 CR 00654, a violation of the Article 19 – False Pretenses and Cheats section of the North Carolina Criminal Code. Ms. McCrummen was convicted of a crime punishable by up to six months of imprisonment for writing a hot check that was deemed worthless.

Ms. McCrummen’s other offenses are all traffic related and in 2010, she was tracked down by the courts after she had escaped Arizona’s jurisdiction to D.C., and her case was assigned to the Fines/Fees and Restitution Enforcement (FARE) Program established to collect delinquent court ordered restitution, fines, fees, and surcharges . After the FARE team tracked her down at her Washington D.C. apartment, they finally appeared to get her attention and on October 23, 2010 she paid the defaulted fine to the criminal court, almost two months after her conviction. McCrummen has now found herself a four-time loser in the states’ criminal courts. She currently resides outside of the jurisdiction of the three states where she committed her crimes.

Sean Hannity ripped into the media frenzy over the Judge Moore scandal on his show last night. The left is calling for his head today:

https://twitter.com/MichelleRMed/status/928971595087073280

When a reporter has a criminal history that essentially proves she gave false information to pay a debt or for services, shouldn’t her character come into question when it comes to making a 40 year old sexual allegation against one of the most hated, Steve Bannon backed conservatives running for office in America, that may help to enhance her career?",https://web.archive.org/web/20190929235948/https://100percentfedup.com/just-wapo-reporter-broke-news-judge-roy-moore-story-criminal-history-faking/,100percentfedup,Politics,FALSE
['Paul Joseph Watson'],"Muslim convert and would-be domestic terrorist Everitt Aaron Jameson, who planned to carry out a Christmas Day massacre on Pier 39 in San Francisco, was a supporter of Antifa and counted amongst his favourite news organisations CNN, BuzzFeed and Al-Jazeera.

The former US Marine was arrested after he told the FBI of his plan to carry out the atrocity, noting that December 25 would be “the perfect day to commit the attack” because Pier 39 would be crowded with people.

Media reports confirmed that Jameson “had recently been posting and liking pro-terrorism content on Facebook” and had expressed support for the ISIS-inspired Halloween truck attack in New York. He converted to Islam two years ago.

However, what those reports don’t mention is that the would-be terrorist also ‘liked’ numerous Antifa pages, suggesting he supported the movement.

Jameson liked Berkeley Antifa, Antifa California, Antifa Scaramento and White Rose Antifa Portland, an archived version of his Facebook profile confirms.

He also liked a number of other far-left pages, including ‘Trump Resistance Movement’, ‘Things Trump Supporters Say’, ‘US Democratic Socialists’, ‘Progressive Politics’, and ‘Jeremy Corbyn’.

Some of Jameson’s favorite news organisations were The Young Turks, CNN, BuzzFeed and Al Jazeera. He also liked a number of pro-vegan pages.

The jihadist also sympathised with a number of pro-Muslim pages, including ‘Documenting Oppression Against Muslims, ‘Islam – Religion of Peace’ and ‘Stunning Hijabs’, as well as numerous anti-Israel activist pages.

Jameson’s Facebook likes confirm that his political leanings were a mixture of radical far-left ideology and Islamism.

As we have documented, ISIS has previously attempted to reach out to those on the far-left as part of an attempt to create militant offshoot cells within the United States and Western Europe.

A passage from the ISIS manifesto Black Flags from Rome entitled ‘European Muslims allying with Left-Wing activists’ details a plan to recruit those on the far left because they broadly share the same goals as radical Islamists.

During the anti-Trump inauguration riots back in January, one Antifa supporter was seen displaying an ISIS flag and beheading videos on his phone in an effort to intimidate Trump supporters in Washington, DC.

According to a recently revealed FBI field report, Antifa supporters have stored improvised explosives on college campuses. Members of Antifa have also met with Islamic terrorists to obtain weapons & training.

FBI field report: Antifa has improvised explosives stored on college campuses. Members of Antifa have met with Islamic terrorists to obtain weapons & training. This is why the DHS now lists Antifa as a terror group. pic.twitter.com/TkbL3BRCgu — Paul Joseph Watson (@PrisonPlanet) November 30, 2017

Antifa radicals are meeting with ISIS. This is directly from an FBI field report. pic.twitter.com/XpW2ngV3Z5 — Paul Joseph Watson (@PrisonPlanet) December 2, 2017

Given all this, it’s unsurprising that the Department of Homeland Security has formally classified Antifa’s activities as “domestic terrorist violence,” with federal authorities warning state and local officials that the group is becoming increasingly dangerous and confrontational.

SUBSCRIBE on YouTube:

Follow on Twitter: Follow @PrisonPlanet

Facebook: https://www.facebook.com/paul.j.watson.71

*********************

Paul Joseph Watson is the editor at large of Infowars.com and Prison Planet.com.

Take advantage of one of nature’s most hardworking nutrients with Vasobeet now at 40% off!",https://www.infowars.com/pier-39-terrorist-was-an-anti-trump-antifa-supporter/,infowars,Politics,FALSE
,"Bill Clinton’s hitman has confessed to more than 60 murders carried out on the former President’s orders and another 40 on orders from his evil wife, Killary. The news, just picked up for a special edition of Hannity tomorrow, could unravel the evil empire once and for all.

His name is Wilshire Williams — or at least that’s the alias he’s used for more than 40 years. He was a low-level runner for the mafia until he was literally sold to Bill Clinton in exchange for 12 cases of confiscated Arkansas moonshine. Clinton was the State Attorney at the time. He and Williams, who was born Terrence Wilekenmeyer in Yonkers, became close.

Williams, who knows that while he was invited to their barbeques and kept comfortable and out of the spotlight for 40 years he was nothing but a tool, says that he is dying of pancreatic cancer and that he needs to go with a clean conscience. The intern at Fox that took the interview for Hannity told our reporter:

“Wilekenmeyer is the real deal. He put three bullets in Vince Foster and two in Seth Rich. He tied up more loose ends than any other hitman in history.”

The interview with Williams, which should tape in the next day or two, will be pre-empted by a short radio interview on Hannity’s show tomorrow. Wilekenmeyer has cooperated with authorities and will not be arrested until after his stories can all be corroborated, which won’t be nearly fast enough to beat the cancer riddling his body. Doctors say he has less than a week to live.

Hopefully, all of the evidence this man says he has pans out and a dying declaration is enough. Not having your star witness among the living is how the Clintons have escaped prosecution for 40 years.",https://web.archive.org/web/20180220230210/http://usanewscentral.com/bill-clintons-hitman-confesses-on-his-deathbed-source-hannity/,usanewscentral,Politics,FALSE
,"BREAKING!

Liberal rag Huffington Post is really running with this story from The Washington Post about the CIA “confirming” Russian interference in the presidential election.

They’re saying if 100% true, the courts can PUT HILLARY IN THE WHITE HOUSE!

Scary!

From HuffPo:

A 1995 federal court ruling out of Pennsylvania may offer some clues to Clinton supporters as to possible legal authority for removing an elected official from office and replacing them with their erstwhile opponent.

In light of late-breaking reports Friday evening that Russians interfered with the 2016 presidential election to assist Donald Trump’s victory, Clinton supporters are furiously in pursuit of remedies.

At 10:45 p.m. Friday evening, the Washington Post broke an explosive story alleging that Russians had interfered with the 2016 presidential election in order to assist Donald Trump in a victory over democratic candidate Hillary Clinton. The story reveals that a CIA assessment detailing this conclusion had been presented to President Obama and top congressional leaders last week.

The development has Clinton supporters and other concerned Americans confused and hot in pursuit of potential remedies. No clear constitutional remedy exists to halt the certification of the outcome. Article II of the U.S. Constitution vests Congress with the power to determine the date by which the Electoral College will cast their votes, presently set for December 19. In recent weeks, a massive online movement asking members of the Electoral College to become “faithless” or “conscientious” electors and to vote for Clinton instead of Trump has garnered national attention.

The electors would be well within their constitutional authority to do so, say groups like Hamilton’s Electors, which claims that the purpose of the Electoral College is to prevent demagogues like Mr. Trump from assuming the nation’s highest office. A petition urging the Electoral College to make Hillary Clinton president has gained nearly 5 million signatures.

Proponents of this strategy are concerned, with good reason, about the likelihood it will succeed. With Donald Trump having won 306 Electoral College votes, 37 Republican electors would need to switch their votes to Clinton, a tall order, and in the event that no one candidate has 270 electoral votes, the decision would go to the Republican-controlled House of Representatives.",https://web.archive.org/web/20161213021214/http://usasnich.com:80/breaking-putin-interference-could-give-courts-legal-right-to-make-hillary-president/,usasnich,Politics,FALSE
,"BREAKING!

Liberal rag Huffington Post is really running with this story from The Washington Post about the CIA “confirming” Russian interference in the presidential election.

They’re saying if 100% true, the courts can PUT HILLARY IN THE WHITE HOUSE!

Scary!

From HuffPo:

A 1995 federal court ruling out of Pennsylvania may offer some clues to Clinton supporters as to possible legal authority for removing an elected official from office and replacing them with their erstwhile opponent.

In light of late-breaking reports Friday evening that Russians interfered with the 2016 presidential election to assist Donald Trump’s victory, Clinton supporters are furiously in pursuit of remedies.

At 10:45 p.m. Friday evening, the Washington Post broke an explosive story alleging that Russians had interfered with the 2016 presidential election in order to assist Donald Trump in a victory over democratic candidate Hillary Clinton. The story reveals that a CIA assessment detailing this conclusion had been presented to President Obama and top congressional leaders last week.

The development has Clinton supporters and other concerned Americans confused and hot in pursuit of potential remedies. No clear constitutional remedy exists to halt the certification of the outcome. Article II of the U.S. Constitution vests Congress with the power to determine the date by which the Electoral College will cast their votes, presently set for December 19. In recent weeks, a massive online movement asking members of the Electoral College to become “faithless” or “conscientious” electors and to vote for Clinton instead of Trump has garnered national attention.

The electors would be well within their constitutional authority to do so, say groups like Hamilton’s Electors, which claims that the purpose of the Electoral College is to prevent demagogues like Mr. Trump from assuming the nation’s highest office. A petition urging the Electoral College to make Hillary Clinton president has gained nearly 5 million signatures.

Proponents of this strategy are concerned, with good reason, about the likelihood it will succeed. With Donald Trump having won 306 Electoral College votes, 37 Republican electors would need to switch their votes to Clinton, a tall order, and in the event that no one candidate has 270 electoral votes, the decision would go to the Republican-controlled House of Representatives.",https://web.archive.org/web/20161213021214/http://usasnich.com:80/breaking-putin-interference-could-give-courts-legal-right-to-make-hillary-president/,usasnich,Politics,FALSE
