Author,Text,Title,URL,Company,Category,Label
,"NYDAILYNEWS Reports; A Florida woman accompanied by a child trolled the aisles of a Tampa Walmart, constructing a bomb as she went, and tried to blow up the store, police said Tuesday.

Emily Stallard, 37, of Tampa, was charged with several felonies, including attempted arson of a structure, firebombing, contributing to the delinquency of a minor, child abuse and battery on a law enforcement officer, the Tampa Bay Times reported.

It was an alert security guard at a Walmart in Tampa who noticed Stallard cruising the aisles, picking up – and opening – “flammable materials, projectiles and matches,” the Tampa Bay Times reported. And she was shoplifting them, to boot, the Hillsborough County Sheriff’s Office told the Tampa Bay Times.

Stallard then proceeded to fill a mason jar with fuel-grade denatured alcohol and wire brad nails – tiny and nearly headless – and fashioned a wick out of a shoelace. As she was attempting to set fire to the lace with a lighter, the security guard and an off-duty officer who the guard had alerted stopped her, WTVT-TV of Tampa reported.","Florida Woman Shoplifts Bomb Ingredients At Walmart, Tries To Blow Up The Walmart",https://www.huzlers.com/florida-woman-shoplifts-bomb-ingredients-at-walmart-tries-to-blow-up-the-walmart/,huzlers,Politics,FALSE
,"NEW YORK – Daniel Hernandez, known by his stage name ‘Tekashi 6ix9ine’, testified against his former gang the “Nine Trey Bloods”. Daniel reportedly testified against numerous fellow gang members including rappers Jim Jones and Cardi B. However, it is also being reported that Daniel allegedly testified against the infamous Zodiac Killer to reduce his sentence even further than planned. Daniel identified the zodiac killer him as “Lawrence Gill” of Vallejo, California.

“The Zodiac Killer” is the name given to an unidentified serial killer who was active during the 1960s and 1970s in Northern California, allegedly committing murders in numerous cities including San Francisco, Vallejo, Benicia, and Lake Berryessa. The Zodiac Killer has remained one of the biggest criminal mysterious in modern history with the killer never caught or identified. According to authorities, Daniel identified The Zodiac Killer by name, as well as the city in which he hailed from.

According to authorities, Daniel’s claims to the Zodiac Killers identity don’t give much hope, as they say it is unlikely that Daniel would have any knowledge on the killers identity, but that it was worth keeping in mind, considering how compliant Daniel has been with authorities since being arrested. “I need to get out here asap” Daniel to the judge, “i’m not STOOPID” he then shouted. “It’s nice to have a snitch”, said the judge overseeing the case, “It’s not that common”.

Although unlikely, if Daniel’s claim to the zodiac killers identity is true, Daniel can have all charges dropped and even rewarded in free tattoos and marijuana, as well as citizenship for his parents for helping solve such a high profile case.

HUZLERS.COM",Tekashi 6ix9ine Reportedly Reveals Identity of Infamous Zodiac Killer To Judge As Bonus,https://www.huzlers.com/tekashi-6ix9ine-reportedly-reveals-identity-of-infamous-zodiac-killer-to-judge-as-bonus/,huzlers,Politics,FALSE
,"Jerry Hitcherfield, 17, is accusing lead e-cigarette maker Juul of marketing to young straight men. He claims vaping made him into a homosexual.

Hitcherfield who now lives with his boyfriend, says he never experienced any homosexual thoughts until he started vaping. He claims the vaping community, also known as the LGBTQ, helped him come out to his family. “It wasn’t easy, but I had to tell my family my I’m a vaping homosexual,” said Hitcherfield.

He tells our reporters that his experienced backlash and his parents blamed themselves for his new sexual preferences. He couldn’t explain how this all happened, and after a few google searches, he found the cause of his homosexuality. It was all pointing to vaping.

In 2017 medical professionals from Huzlers did a study on vaping and concluded that vaping was amongst one of the leading causes of homosexuality.

Huzlers sent fake news organizations Fox News, CNN, and ABC, this same study warning people about the dangers of vaping. Unfortunately, the study was never published.",Teen Sues Juul; Claims Vaping Made Him Homosexual,https://www.huzlers.com/teen-sues-juul-claims-vaping-made-him-homosexual/,huzlers,Politics,FALSE
,"More than 100,000 people have signed on to a Facebook event pledging to raid the Vatican, to find hidden material, most of them remain in the shadows.

That said, here are 10 things that could possibly by hidden in the Vatican.

10. The World’s Largest Porn Collection

9. The Essene Gospel of Peace

8. Details of Jesus’s Bloodline

7. The Grand Grimoire

6. The Third Secret of Fátima

5. Extraterrestrial Artifacts

4. The Chronovisor

3. The Devil

2. Proof that Jesus Wasn’t Crucified

1. Proof that Pope Pius XII Helped Hitler",‘They Can’t Rape Us All.’ Thousands Sign Petition To Invade The Vatican To Find Pornography Collection,https://www.huzlers.com/they-cant-rape-us-all-thousands-sign-petition-to-invade-the-vatican-to-find-pornography-collection/,huzlers,Politics,FALSE
,"“We coulda just robbed some n***as, but we figured why not use this technology sh*t to our advantage.”

Said one member of Los Angeles blood gang.

A Los Angeles blood gang used GoFundMe to raise over $150,000 to buy guns and cars for their drive by shootings.

“Buying cars, and then having to light that b*tch on fire after leaving the scene of a crime can get very expensive”

They say they plan to give atleast $20,000 of that money to the victims of their drive bys to atleast cover their funerals.","Gang Members Raise $150,000 On GoFundMe To Buy Guns For Drive By Shooting",https://www.huzlers.com/gang-members-raise-150000-on-gofundme-to-buy-guns-for-drive-by-shooting/,huzlers,Politics,FALSE
,"“8 out of 10 New York men said they would hold the door open for their Timbs, before these hoes. Its a serious issue.”

A New Study shows that most New York men are more of gentlemen for their Timberland boots than their significant other.

“These hoes come and go, but the love I have for Timbs forever.”

Psychologist William Rast says he blames Jay-Z, and them big ass lips for making Timberlands so popular to New York n****s.",Study Shows New York Men Treat Timberlands Better than Their Significant Other,https://www.huzlers.com/study-shows-new-york-men-treat-timberlands-better-than-their-significant-other/,huzlers,Politics,FALSE
,"“Maury about to be out of business n*gga”

Says Johnathan Munroe about raising $50,000 on GoFundME to build a time machine to go back in time and kill whoever invented child support.

Mr. Munroe says he only needs about $20,000 more to start ordering parts, and complete the time machine that he says will basically change baby father’s lives forever, because without meeting the mother of his 3 children he would’ve been “Bill Gates rich”.",Man Builds Time Machine So He Can Go Back to Kill Whoever Invented Child Support,https://www.huzlers.com/man-builds-time-machine-so-he-can-go-back-to-kill-whoever-invented-child-support/,huzlers,Politics,FALSE
,"Pride month has been exciting with many global companies showing their support from Microsoft to Chik-Fil-A, but the biggest surprise has been the first ever Neo-Nazi Pride parade and the new LGBT swastika logo.

The parade comes as no surprise after a new study by the University of Dickinbut revealed 80% of neo-nazi men are likely attracted to other men. This study has opened doors for many neo-nazis, and they are proudly showing their white supremacist pride and gay pride all at once.

This parade was dubbed a huge success by the organizers, and they expect it to be bigger next year. The organizers Tom Hansley and Chris Hansley who were recently married are encouraging more neo-nazis via social media to embrace their sexuality.

It hasn’t been all rainbows and sunshine for Tom and Chris they have received some hateful messages, but they aren’t ashamed of their sexual orientation they claim that those attacking them are probably “still in the closet”.

Tom says that when he was extremely involved with the white supremacist movement and organizing Pro-Trump rallies many of the men were “closet gay” he says Chris his now-husband was one of them but after a steamy cross burning they spent a night together and it was love at first penetration.

He is hopefull many more neo-nazis will soon be gay and proud as well.",First Ever Neo-Nazi Pride Parade Was A Huge Success!,https://www.huzlers.com/first-ever-neo-nazi-pride-parade-was-a-huge-success/,huzlers,Politics,FALSE
,"FLORIDA – A Florida woman has filed for divorce after her husband, Kyle spent their entire life savings on a year supply of Monster energy drink. She claims Kyle spent more than $30,000 on Monster energy drinks, and now they have a negative balance and are on the verge of being homeless.

In an exclusive interview with Huzlers we entered his residence it reeked of Monster energy drink and no wall in his apartment was safe from his fist. With scuffs of drywall on his fists, he tells us buying Monster energy drink in bulk was a wise investment. He had no idea a article of him punching drywall and stealing monster energy drinks at home depot would cost him his job at Big Trucks Auto Parts.

Now he is unable to pay his rent we asked about his wife and the divorce. Kyle began to chug his Monster and quickly turned to the wall and landed a straight hook punching through a wall with his arm stuck he scream “I ain’t signing shit that’s my cousin she belongs to me.”

It seems Kyle has no plan to divorce his cousin wife and is willing to punch every drywall he encounters to make sure nobody ever gets his cousin.",Woman Files Divorce After Man Spends Entire Savings On Monster Energy Drinks,https://www.huzlers.com/woman-files-divorce-after-man-spends-entire-savings-on-monster-energy-drinks/,huzlers,Politics,FALSE
,"Xbox is celebrating LGBT Pride Month with a lot of pride, in a recent report, Xbox revealed 80% of its gamers were either gay or transgender. To celebrate LGBT it has released a beautiful theme and a custom Xbox one console.

To make this celebration of LGBT one to remember it will make all account avatars transgender for the whole month of June. Xbox gamers have shown their excitement by taking selfies wearing their most stylish drag outfit next to their Xbox gaming system.

While Xbox is showing a lot of support, Sony PS4 has received a lot of backlash for not supporting the LGBT movement. A large portion of Xbox gamers who are transgender have taken this opportunity to brag about how much better Xbox is.

It seems as if the battle of what gaming counsel is the best will be far from over as this moves to more than just gaming but also what platform supports its gamers.",Xbox Is Celebrating LGBT+ Pride Month By Making All Accounts Transgender,https://www.huzlers.com/xbox-is-celebrating-lgbt-pride-month-by-making-all-accounts-avatars-transgender/,huzlers,Politics,FALSE
,"Why do men cheat? And why do they sometimes continue cheating after they’re caught, even in the face of profoundly unwanted consequences like divorce, loss of parental contact, loss of social standing?

A new study by Dr. Lethat Mango suggests a man who cheats and on his girlfriend or wife are more loyal and faithful than men who don’t cheat. Many dynamics can play into a man’s decision to engage in infidelity. In his study he found that men who cheat have so much love they can’t control themselves, and sometimes this leads to cheating, but he cheats because he can’t control his overwhelming love.

He also found that most men don’t cheat intentionally sometimes it is accidental forgiving your man for accidentally cheating can help you build a better relationship with your partner.

Dr. Lethat Mango also found in his study that men aren’t driven to cheat by lust or temptation but are pushed by their spouse to cheat. This means that sometimes the problem isn’t the man but the woman.

The conclusion of this study is that men who cheat are the men you need around you if your husband or boyfriend is too honest he’s hiding something from you a man who cheats is open, and you know his faults and could help him grow as a person.







",A New Study Suggests Boyfriends Who Cheat Are The Most Loyal And Faithful Boyfriends,https://www.huzlers.com/a-new-study-suggests-boyfriends-who-cheat-are-the-most-loyal-and-faithful-boyfriends/,huzlers,Politics,FALSE
,"UNITED STATES – A scientific study by Dr. Dicken Mybutt suggests that not only does marijuana affect a person’s sexual experience but could lead to homosexuality. He claims his new study found that men who smoked marijuana were more likely to find other men attractive.

Dr. Dicken Mybutt began his study on marijuana use and its side effects after he lost his wallet and had no money to pay his drug dealer. His drug dealer made him a deal, and he found himself giving his drug dealer oral sex. Dr. Dicken Mybutt claims to be a heterosexual man and believes that marijuana played a significant role in his actions.

The study conducted at UTIG University used 50 heterosexual men who never smoked marijuana. Before smoking marijuana, the 50 men watched gay pronographic videos and photos to which they found discomforting. After two weeks, the men watched more gay videos and photos, and they showed no signs of discomfort.

He concluded that marijuana made men more comfortable with homosexual activity.",New Scientific Study Suggests Marijuana; Could Lead To Homosexuality,https://www.huzlers.com/new-scientific-study-suggest-marijuana-could-lead-to-homosexuality/,huzlers,Politics,FALSE
,"NATIONWIDE – 1 week after Billboard removed Lil Nas X’s ‘Old Town Road’ from the country charts for being “not country enough”, they have announced they will be reinstating Old Town Road and Old Town Road Remix, which features country singer Billy Ray Cyrus, back onto the country charts, but only “because of Billy”.

After Lil Nas X’s Old Town Road became an internet sensation thanks to apps like Twitter and Tik Tok, it has since become number 1 on Apple Music, number 1 on Spotify, and currently peaking at number 15 on the Billbord hot 100. After its debate of being rap or country, Billboard decided to take the song off the country charts, sparking backlash against billboard with many claiming it was because of Lil Nas X’s race. However, Billy Ray Cyrus’ feature on the remix is apparently enough for it to be country. “We’re adding it back” said Billboard spokesperson Jerry Faulkner, “we’re only adding back Old Town Road because Billy Ray Cyrus is one of my favorite singers, otherwise we would still have said no because he doesn’t look like a country person to me.”

Although not admitting it being because Lil Nas X is black, it seems as though it is the actual reason. “My damn daughter keeps playing that song at home i’m tired of it, I always tell her to shut that black music up”, said Faulkner.

For more news and stories, subscribe to huzlers.mystagingwebsite.com. If it’s trending, you’ll find it here.",Billboard Agrees To Reinstate Lil Nas X’s ‘Old Town Road’ To The Country Charts But “Only Because Of Billy Ray Cyrus”,https://www.huzlers.com/billboard-agrees-to-reinstate-lil-nas-xs-old-town-road-to-the-country-charts-but-only-because-of-billy-ray-cyrus/,huzlers,Politics,FALSE
,"NFL security watches on as streaker runs by

NEW ORLEANS, LA –It was an explosive matchup between the Saints and Rams this Sunday. But perhaps the most exciting moment came between the whistles, when a voluptuous and positively beautiful woman stormed the field in nothing but her birthday suit. In the opinion of this reporter, this woman was an absolute fox. I mean.. Goddamn.



While the woman pranced around the field in slow-motion Baywatch fashion, NFL security inexplicably could not catch her for a full 45 minutes. The team tried corralling her from all angles as some security members preferred chasing from behind and others preferred the front. A few guards were seen filming the chase on their phones, a practice that the league later defended as “standard protocol.”



The woman was eventually pinned down by Rams cornerback Marcus Peters, who proceeded to spread rose petals around her, light a scented candle, and play Sisqó music from a portable speaker. Peters noted that he always has a go-bag ready for such occasions.



The crowd did not seem to mind the delay, as the 75,000 fans in attendance were on their feet and cheering on the beautiful woman. However, most male fans remained seated for the remainder of the game once the chase ended.

",NFL Security Takes Record-Long Time To Catch Beautiful Woman Streaking Saints/Rams Game,https://www.huzlers.com/nfl-security-takes-record-long-time-to-catch-beautiful-woman-streaking-saints-rams-game/,huzlers,Sports,FALSE
,"For many Americans, income tax flexing is a the most important time of the year, and the people who tend to file early in the season are taxpayers who count on large refunds to pay for rims, buy new fits or just flex money social media” Reyes wrote.

This all comes during a year when many American taxpayers should be expecting bigger refunds than normal under the new GOP tax law that went into effect in 2018. An analysis by UBS estimated an increase in overall tax refunds of between $42 billion and $66 billion this year.

We spoke to Erica about the situation and she screamed and yelled “FUCK TRUMP!” she was planning on using her refund to buy a baby giraffe.

The bank found that most married filers with two children would see the biggest boost in their refunds for 2018, compared with 2017, particularly those making between $125,000 and $400,000 and those making under $40,000 a year.",Government Shutdown Means No Tax Refunds And No Income Tax Flexing!,https://www.huzlers.com/government-shutdown-means-no-tax-refunds-and-no-income-tax-flexing/,huzlers,Politics,FALSE
,"Alisha Watson contacted local law enforcement to report a 28-year-old innocent black man for selling crack cocaine outside his apartment complex. She claims the call was no racially motivated; After being shot multiple times and receiving thousands of death threats. She has deleted her social media accounts and her escort listing.

Alisha Watson alleges the quality of his crack was not suitable for the neighborhood and deserves better quality shit.

She also said the drug dealer was selling extremely short sacks of crack and was not a satisfied customer herself. We talked to the drug dealer who wants his name to remain anonymous. He claims she was upset because he did not accept her pennies; instead gave her a small bag of lousy crack.",White Woman Calls Cops On Innocent Black Man Selling Crack Cocaine Outside His Own Apartment,https://www.huzlers.com/white-woman-calls-cops-on-innocent-black-man-selling-crack-cocaine-outside-his-own-apartment/,huzlers,Politics,FALSE
,"Dez Bryant was banned after violating the NFL’s policy on performance-enhancing substances, the league announced Wednesday.

“The NFL has informed me that I have tested positive for LIGMA substance on the banned substance list,” Bryant wrote in a statement posted to his Instagram. “I was blind-sided by the news and I want to say unequivocally that I have never cheated or attempted to gain a competitive advantage by using a banned performance enhancing substance. During the past 9 years as an NFL player I have been subject to 73 drug tests – an average of 8 tests per season – and all but one have been clean. I have taken LIGMA for the past five years without any issues.

“The timing and results of my tests establish circumstances of unknowing supplement contamination, not the use of performance enhancing substances.”

It seems like Bryant will remain a free agent forever..",Dez Bryant Has Been Banned From The NFL After Testing Positive For LIGMA,https://www.huzlers.com/dez-bryant-has-been-banned-from-the-nfl-after-testing-positive-for-ligma/,huzlers,Sports,FALSE
,"TRUMP TOWER – The president of the United States has decided to finally put an end to the recent wildfires in California. He went for the simplest solution: banning wildfires. As simple as it sounds. Wildfires has been causing extreme damage in all areas of California and the president has decided enough was enough, he goes on to stay these wildfires are most likely illegal and possibly rapist.

The president confirmed that wildfires might still be used in certain situations, such as burning down immigrant town, or causing them in other countries. “Wildfires will only be used when they a necessary and I am extremely great not just great but the greatest I will know when a wildfire will be needed I’m a billionaire.”, said The President.

“Previous administrations were unable to handle the problem of wildfires in California. Today we just solved the problem in one day! And we keep winning!” the president tweeted out.

The ban will be official starting tomorrow, so no more wildfires will be allowed.",Donald Trump Will End California Wildfires By Banning Wildfires He Is Truly Making America Great Again,https://www.huzlers.com/donald-trump-will-end-california-wildfires-by-banning-wildfires-he-is-truly-making-america-great-again/,huzlers,Politics,FALSE
"['R. Hobbus J.D.', 'Joe Stacy']","BECKLEY, W.V. – The nation’s largest mining union issued a rare public apology on Friday after shocking images surfaced this week depicting a group of predominantly white mine workers emerging from a rural West Virginia coal mine wearing blackface.

“This is not who we are,” United Mine Workers of America president Cecil Robertson said in a statement posted to the organization’s website. “The rogue actions of a handful of disgruntled individuals do not reflect the values of the United Mine Workers of America or its members,” Robertson said, adding that beginning January 1, 2020, all UMWA members will be required to undergo a mandatory six-month racial-bias and sensitivity training seminar.

Maya Davis, a prominent blogger and self-described ‘social justice warrior,’ blasted Robertson’s statement, calling it “half-hearted at best.” The twenty-nine-year-old former dog walker told MSNBC that such incidents are not isolated. “Sure, those of us who are less woke tend to look at this and think, okay, these miners are all backwoods bumpkin types hopped up on methamphetamine or whatever crazy sh*t they’ve cooked up in their bathtubs, but the reality is actions have consequences and people need to be held accountable.”

Azariah Landry, co-founder of the American Anti-Blackface Coalition, or Double A-BC, said their organization recently launched a petition calling on the United Mine Workers of America to hire diversity officers tasked with monitoring mining operations throughout the country. “We’re also pushing for the installation of chemical showers at every mine exit to prevent any further incidents,” they said.

For her part, Maya Davis says change must be immediate and radical. “As a privileged white person, I find it absolutely appalling that right this very minute, all across America, thousands –possibly tens of thousands– of miners are punching out and walking off the job site in blackface and no one bats an eye,” the veteran social justice warrior told Real News Right Now, adding, “I am sick to my stomach thinking about it. Like, I’m literally under my desk dry-heaving into a paper bag.”",Coal Miners Union Apologizes After Workers Emerge from Mine Wearing Blackface,http://realnewsrightnow.com/2019/12/coal-miners-union-apologizes-after-workers-emerge-from-mine-wearing-blackface/,realnewsrightnow,Politics,FALSE
"['R. Hobbus J.D.', 'Joe Stacy']","WASHINGTON, D.C. – Following a historic vote by the Senate last week to sanction the solicitation of foreign interference in U.S. elections, the Democratic National Committee on Wednesday announced it has struck a deal with France and Germany to influence the 2020 presidential election in favor of the Democratic nominee.

“Congress has made clear that if a political candidate or party strongly believes that soliciting foreign interference in an election is in the best interest of the country, then doing so is both constitutionally and legally acceptable,” DNC chairman Tom Perez announced during a press briefing at the party’s headquarters in Washington, later adding, “We finally have a level playing field.”

Under the terms of the agreement, French and German intelligence agencies will launch a joint operation designed to influence the U.S. presidential election in favor of the Democratic presidential nominee. In exchange, the DNC has provided a guarantee that the incoming administration will significantly increase funding and support for NATO. “Think of it as a kind of quid pro quo”, explained Mr. Perez who later added that France and Germany will have the unique opportunity to “heavily” influence U.S. foreign policy in Europe and the Balkans.

Speaking to CNN’s Jake Tapper on Tuesday, South Korean president Moon Jae-in confirmed that his country has also agreed to help influence the 2020 election. “We view it as a long-term investment in the safety and security of the Korean peninsula,” President Moon told Tapper, adding that South Korea has agreed to hack U.S. voting machines and convert “red votes to blue” in exchange for a forty percent discount on future arms sales and an increased U.S. military presence along the DMZ.

Despite ongoing tensions between Tehran and Washington, a senior DNC official who spoke to Real News Right Now on condition of anonymity said Democratic operatives have been engaged in direct talks with the Iranian regime in hopes of securing additional support in the months leading up to the 2020 presidential election. “We’re still ironing out the details, but the gist of it is Iran has agreed to launch a disinformation campaign against the Trump White House in exchange for the lifting of all sanctions,” the official told Real News Right Now, continuing, “Given the significance of this election, all options are on the table.”","France, Germany Strike Deal with DNC to Influence 2020 Election in Favor of Democratic Nominee",http://realnewsrightnow.com/2020/02/france-germany-strike-deal-with-dnc-to-influence-2020-election-in-favor-of-democratic-nominee/,realnewsrightnow,Politics,FALSE
"['R. Hobbus J.D.', 'Joe Stacy']","WASHINGTON, D.C. – President Donald J. Trump may have inadvertently committed three felonies in the hours leading up to his noontime intelligence briefing on Thursday, a senior administration official with firsthand knowledge of the events told the Associated Press.

The excitement began around 5:45 a.m. Thursday morning as Secret Service agents responded to a smoke alarm in the Executive Residence. There, agents encountered the president and first lady standing in silence in the Family Kitchen with the charred remains of what appeared to be a pile of U.S. currency smoldering on a nearby table. President Trump later told aides he had set fire to a garbage bag stuffed with hundred dollar bills “to make a point.”

At approximately 7:30 a.m. that same morning, the White House was placed on lockdown after Duke, a three-year veteran of the Secret Service K-9 Division, was found dead in the Rose Garden. The lockdown was lifted less than fifteen minutes later after President Trump told a member of the White House communications team that the bomb-sniffing dog had begun foaming at the mouth while he was feeding it spoonfuls of chocolate syrup during a Fox & Friends commercial break.

Later, as administration officials gathered outside the Oval Office for an 11:45 a.m. intelligence briefing with President Trump, a senior White House official who serves as counselor and assistant to the president watched as Mr. Trump opened, read, and promptly shredded a piece of diplomatic correspondence addressed to Vice President Mike Pence.

Speaking on condition of anonymity because he was not authorized to speak to the press, White House Chief of Staff Mick Mulvaney told Real News Right Now that “almost everyone in the West Wing” has witnessed President Trump open mail addressed to Mike Pence. “Honestly, it happens so often now that we’ve lost count,” Mr. Mulvaney conceded, adding, “That being said, I can point to eight or nine instances where he’s done it in full view of the vice president.”",Aides Say Trump May Have Accidentally Committed Three Felonies in One Day,http://realnewsrightnow.com/2020/01/aides-say-trump-may-have-accidentally-committed-three-felonies-in-one-day/,realnewsrightnow,Politics,FALSE
"['R. Hobbus J.D.', 'Joe Stacy']","WASHINGTON, D.C. – In an email sent to constituents on Saturday, Republican congressman Jim Jordan who represents Ohio’s 4th District announced he is set to unveil new legislation this week aimed at eliminating the federal witness protection program.

Established in the 1970s and implemented by the Department of Justice, the Witness Security Program –or WITSEC– was designed to protect federal and state witnesses in cases involving organized crime and other serious offenses from threats or intimidation. Congressman Mike Turner (R-Oh), who co-sponsored the legislation, said the “proliferation of heresy” and “a complete and total lack of witness credibility” call into question the program’s legitimacy.

The bill is part of a larger effort by House Republicans to repeal the 1970 Organized Crime Control Act, under which WITSEC was established. “These laws have no place in modern society,” Congressman Devin Nunes (R-Ca) told Fox News host Laura Ingram on Saturday. “This was the seventies,” Mr. Nunes explained, continuing, “You had no iPhones then; there was no Internet. It was a different era, Laura, and, frankly, these so-called ‘mafia tactics’ are nothing more than liberal talking points – meaning they don’t exist.”

Citing 18 US Code § 1512-13, which prohibits tampering or retaliating against a witness, victim, or informant, Congressman Nunes said lawmakers need to take a closer look at the terminology. “We need to reexamine the definition of those terms and, more specifically, how and under what conditions they’re applied,” the Ranking Member of the House Intelligence Committee said.

Congressman Jim Jordan on Saturday said the specific portions of the Act which cover obstruction of court orders; obstruction of a federal audit; and obstructing examination of a financial institution have become “archaic” and obsolete. “Take the Racial Integrity Act of 1924, for example,” Jordan told WJW Cleveland, a local Fox affiliate, continuing, “It’s incomprehensible now, but at the time there was a legitimate need for it.”

A former assistant wrestling coach at Ohio State University, Jim Jordan is well-known in Washington political circles as the man who brought articles of impeachment against former Deputy Attorney General Rod Rosenstein for “blocking Congress’s constitutional oversight role.”",Rep. Jim Jordan to Introduce Legislation Ending Federal Witness Protection Program,http://realnewsrightnow.com/2019/11/rep-jim-jordan-to-introduce-legislation-ending-federal-witness-protection-program/,realnewsrightnow,Politics,FALSE
"['R. Hobbus J.D.', 'Joe Stacy']","WASHINGTON, D.C. – Senate Majority Leader Mitch McConnell (R-Ky.) on Sunday said he and a select group of Republican congressmen have agreed to discuss the nation’s gun violence epidemic with House Speaker Nancy Pelosi (D-Ca.) and other Democratic lawmakers after the August recess.

“We are going to do it. Absolutely,” Senator McConnell told WHAS 840, a Kentucky news radio station. “I’ll have my secretary pencil something in as soon as we return to Washington.” Without providing a specific date, McConnell said the bipartisan talks would take place at a Starbucks coffee shop located a few blocks from the U.S. Capitol. “This will be an informal discussion, but a real discussion nonetheless,” Mr. McConnell told the station.

Senators Lindsey Graham (R-S.C.) and Marco Rubio (R-Fl.) have also agreed to take part in the upcoming talks on the gun violence epidemic, with Senator Graham serving as a “semi-official” mouthpiece for President Donald J. Trump, who does not drink coffee.

Florida senator Marco Rubio, who, in 2017, vowed never to set foot in a Starbucks again after the company “used holiday cups to launch a covert campaign propagating the gay agenda,” told Fox News anchor Tucker Carlson that he intends to bring a gun to Starbucks “for my own personal safety.” When pressed, Mr. Rubio declined to speculate on the duration of the conversation but said it would “likely depend on how long a line there is.”

A spokesperson for Senator Mitch McConnell’s re-election campaign issued a statement Monday morning defending the senate majority leader’s decision to hold the upcoming discussion on gun violence at a coffee shop rather than a conference room at the U.S. Capitol, saying the Kentucky senator recently received a $10,000 Starbucks gift card from the NRA.",Lawmakers Agree to Hold Conversation on Gun Violence at D.C.-Area Starbucks,http://realnewsrightnow.com/2019/08/lawmakers-agree-to-hold-conversation-on-gun-control-at-local-starbucks/,realnewsrightnow,Politics,FALSE
"['R. Hobbus J.D.', 'Joe Stacy']","WASHINGTON, D.C. – In the wake of Special Counsel Robert Mueller’s highly anticipated testimony before Congress this week, President Donald J. Trump on Friday issued a controversial executive order abolishing America’s longstanding two-party system and criminalizing the formation of political organizations not sanctioned by the White House.

“Despite the failed efforts of Nancy Pelosi and the radical left, my administration has accomplished more in the last two years than any administration in the history of this country and very possibly the world,” President Trump boasted as he signed the historic order into law. “The time has come to unite our great nation under the banner of a single party: the America First Party,” the president announced, later calling it “frankly, the only legitimate political party” in the United States.

Aptly named The Law Against the Formation of New Parties, the presidential directive prohibits the creation of “opposition parties,” and bars anyone not affiliated with the newly established America First Party from holding public office. “Elected officials are required by law to register with the Party if they wish to serve out the remainder of their term,” White House Press Secretary Stephanie Grisham told reporters, adding that President Trump has given Congress a “grace period” of five weeks to do so. “Following the August recess, proof of party membership is required for all persons who wish to enter the U.S. Capitol complex,” Grisham explained, adding that the new policy applies to all federal buildings.

While party membership is not mandatory for all Americans, those who fail to register will “voluntarily” give up certain civil liberties and freedoms such as the right to gun ownership, possession and consumption of alcohol, and interstate travel. “In extreme cases, state or local party leadership may grant a temporary waiver allowing for interstate travel,” White House senior policy adviser Stephen Miller told Breitbart News. One of the key authors of The Law Against the Formation of New Parties, Miller said the policy was designed to “make it easier for law enforcement to round up illegals and restrict the movement of subversives.”

A spokesperson for the Department of Homeland Security on Friday announced that federal agents executed dozens of early morning raids across the United States targeting the Democratic National Committee and other illegal political organizations. Calling the operation a “major victory for the American people,” the spokesperson said more than a thousand individuals have been taken into custody with the vast majority facing up to fifty years in federal prison for crimes against the state.","Trump Signs Executive Order Abolishing Two-Party System, Establishes ‘America First Party’",http://realnewsrightnow.com/2019/07/trump-signs-executive-order-abolishing-two-party-system-establishes-america-first-party/,realnewsrightnow,Politics,FALSE
